text,label_spam,label_obscene,target
"The Writing is as Good as the Authorship 

Your Global Warming page is WTF! You don't realize just how WTF crappy the page is.  I recommend spending a few dollars and subscribing to Britanica.com you'll see how professionals treat the subject. Your Global Warming page is WTF=CRAP!! PERIOD!!!  

Seriously. Learn something.",0,1,1
I have 4 years of experience in Designer. Please consider my profile. 🔥,0,0,0
th*s *s * st*p*d *d**. *ll *t *s d**ng *s *dd*ng j*nk t* *n *lr**dy g**d p*g*,0,1,1
Python  internship  —  ₹25000/month.  No  skills  required.  Click  to  enroll  at  bit.ly/join50!  🙂,1,0,1
"""== October 2009 ==

I saw your evil edit to Thomas and the Magic Railroad and you will be assigned to """"correct-your-editing"""" school. Stop your stupid
edits or else you will be blocked from editing by a sysop.   """,0,1,1
Sales internship — ₹10000/week. Limited seats. Click to enroll at bit.ly/hireme... ,1,0,1
"hey bro 

HAPPY THANXGIVING FUCKFACE GET A LIFE",0,1,1
HR  INTERNSHIP  —  70000  PER  HOUR.  100%  PLACEMENT.  JOIN  NOW  AT  BIT.LY/AB12!!  ,1,0,1
I have 0 years of experience in Sales. Please consider my profile. 🙂,0,0,0
I have 5 years of experience in Sales. Please consider my profile. ⭐,0,0,0
DESIGNER INTERNSHIP — 70000 PER HOUR. 100% PLACEMENT. JOIN NOW AT BIT.LY/X9Y7! 🚀,1,0,1
Can you share the detailed job description for the Data Entry role? 📢,0,0,0
Python internship — ₹10000/week. 100% placement. Sign up at bit.ly/x9y7! 🙂,1,0,1
DATA  ENTRY  INTERNSHIP  —  STIPEND  ₹5000.  100%  PLACEMENT.  SIGN  UP  AT  MYJOBS.EXAMPLE.COM!!  🤑,1,0,1
React internship — 15000 per hour. Work from home. Click to enroll at wa.me/919123456789! ,1,0,1
Sharing my portfolio: portfolio.example.com/Flutter 🤑,0,0,0
Available to join from next month. Please let me know the process. 🙂!!,0,0,0
HR INTERNSHIP — STIPEND ₹70000. GUARANTEED JOB. SIGN UP AT INTERNS-JOBS.SITE... ⭐,1,0,1
Python  internship  —  ₹15000/month.  Guaranteed  job.  Click  to  enroll  at  myjobs.example.com?!  🙂,1,0,1
"Hanibal911You're a bastard Pro-Assad. The rebels Aleppo Central Prison have been completely. Assad's like you're a bastard. Many men like to have sex with your mother, mother-Assad.You're a genital fit. Many men will serve your mother every day, and every day it eats genital. But you and your bastard Assad and parents. No Gvhy can not eat. Of course I understand that when you and your parents bastard to eat not eat Wedge. I suggest that parents make you eat my wedge. In the hope that residents will separate your head from your body.Hanibal911You're a bastard Pro-Assad. The rebels Aleppo Central Prison have been completely. Assad's like you're a bastard. Many men like to have sex with your mother, mother-Assad.You're a genital fit. Many men will serve your mother every day, and every day it eats genital. But you and your bastard Assad and parents. No Gvhy can not eat. Of course I understand that when you and your parents bastard to eat not eat Wedge. I suggest that parents make you eat my wedge. In the hope that residents will separate your head from your body.Hanibal911You're a bastard Pro-Assad. The rebels Aleppo Central Prison have been completely. Assad's like you're a bastard. Many men like to have sex with your mother, mother-Assad.You're a genital fit. Many men will serve your mother every day, and every day it eats genital. But you and your bastard Assad and parents. No Gvhy can not eat. Of course I understand that when you and your parents bastard to eat not eat Wedge. I suggest that parents make you eat my wedge. In the hope that residents will separate your head from your body.Hanibal911You're a bastard Pro-Assad. The rebels Aleppo Central Prison have been completely. Assad's like you're a bastard. Many men like to have sex with your mother, mother-Assad.You're a genital fit. Many men will serve your mother every day, and every day it eats genital. But you and your bastard Assad and parents. No Gvhy can not eat. Of course I understand that when you and your parents bastard to eat not eat Wedge. I suggest that parents make you eat my wedge. In the hope that residents will separate your head from your body.Hanibal911You're a bastard Pro-Assad. The rebels Aleppo Central Prison have been completely. Assad's like you're a bastard. Many men like to have sex with your mother, mother-Assad.You're a genital fit. Many men will serve your mother every day, and every day it eats genital. But you and your bastard Assad and parents. No Gvhy can not eat. Of course I understand that when you and your parents bastard to eat not eat Wedge. I suggest that parents make you eat my wedge. In the hope that residents will separate your head from your body.Hanibal911You're a bastard Pro-Assad. The rebels Aleppo Central Prison have been completely. Assad's like you're a bastard. Many men like to have sex with your mother, mother-Assad.You're a genital fit. Many men will serve your mother every day, and every day it eats genital. But you and your bastard Assad and parents. No Gvhy can not eat. Of course I understand that when you and your parents bastard to eat not eat Wedge. I suggest that parents make you eat my wedge. In the hope that residents will separate your head from your body.Hanibal911You're a bastard Pro-Assad. The rebels Aleppo Central Prison have been completely. Assad's like you're a bastard. Many men like to have sex with your mother, mother-Assad.You're a genital fit. Many men will serve your mother every day, and every day it eats genital. But you and your bastard Assad and parents. No Gvhy can not eat. Of course I understand that when you and your parents bastard to eat not eat Wedge. I suggest that parents make you eat my wedge. In the hope that residents will separate your head from your body.Hanibal911You're a bastard Pro-Assad. The rebels Aleppo Central Prison have been completely. Assad's like you're a bastard. Many men like to have sex with your mother, mother-Assad.You're a genital fit. Many men will serve your mother every day, and every day it eats genital. But you and your bastard Assad and parents. No Gvhy can not eat. Of course I understand that when you and your parents bastard to eat not eat Wedge. I suggest that parents make you eat my wedge. In the hope that residents will separate your head from your body.",0,1,1
I have 0 years of experience in Python. Please consider my profile. Thank you.,0,0,0
"G*n B* * Sn*tch 

Y** *r* * l*ttl* b*tch. * f*ck*n sp*nt 6 h**rs *n b*g s*m (r*pp*r) *n y** c*ll *t f*ck*n v*nd*l*sm, h*rd *ss **nt y**, f*ck y** *'m m*k*n * tr** *ss p*g* *n y** w*ck *ff *n d*l*t* my p*g*. Wh*t th* f*ck *s *p, y**r l*k* * sn*tch b*t t* y**rs*lf. *'ll f*ck*n *d*t y**r b*tch *ss p*g* *n d*l*t* th*t sh*t. *'ll f*ck *p *v*ry s*ngl* th*ng *n y**r g*y *ss w*bs*t* *f y** k**p d*l*t*n my *ss. W*nn* t*lk t* m*, *M m* *t G*ttyB*y3D *r *m**l m* *t G*ttyB*y3D@**l.c*m",0,1,1
Can you share the detailed job description for the React position?!!,0,0,0
When will interviews start for this opening? 🔥!,0,0,0
Sharing my portfolio: portfolio.example.com/Sales 🚀,0,0,0
"But what do I know, I'm a complete fucking moron who has nothing better to do than ignore facts and bitch about it. I apologize for being so dumb.",0,1,1
Can you share the detailed job description for the Digital Marketing position? ⭐!!,0,0,0
Digital Marketing internship — stipend ₹10000. Limited seats. JOIN NOW at t.me/intern!!! 🤑,1,0,1
Sharing my portfolio: portfolio.example.com/React ✅ Thank you. 🙂,0,0,0
What is the stipend or salary range for this position? 🙂,0,0,0
"YOU ARE A NO GOOD PHONEY

ALL YOUR ARTICLES ARE COVERT PRo-ISRAELI POV. THOSE EDITORS ARE 100% RIGHT. 

I SEE YOUR EDITS AND YOUR LIES AND I AM GOING TO REPORT YOU. JUST TO LET YOU KNOW ISRAEL HAS A WORST HUMAN RIGHTS RECORD THAN IRAN. ISRAEL IS AN ILLICIT STATE AND THE FOUNDERS OF ISRAEL ARE TERRORISTS. WHEN ASKED ABOUT ISRAEL, RETIRED BRITISH SERVICEMEN SAID THEY WISH THEY KILLED THE ISRAELIS...BY THE WAY THE FOUNDERS OF ISRAEL WAGED TERRORIST CAMPAIGNS AGAINST THE BRITISH, CIVILIANS TOO. WHY DON'T YOU GO EDIT THOSE ARTICLES AND MAKE THE WORLD KNOW ABOUT WHAT ISRAEL IS TRYING TO HIDE.",0,1,1
Sharing my portfolio: portfolio.example.com/Designer 🙂 Thank you.,0,0,0
"Y** sh*t y**r f*lthy sh*t-**t*ng, *v*rfl*w*ng-w*th-f*c*s m**th, y** f*lthy, d*rty *n*s l*ck*ng h*g.  H*p* y** f*ll *nt* * d*tch f*ll*d w*th th* m*st *bn*x***s f*c*s th*t *s s*pt*ll**ns *f m*l*s d**p-",0,1,1
Resume attached. Kindly review and revert. 📢 🙂,0,0,0
Q - is a moron of the highest order an oxymoron?  please tell us gurd ass...,0,1,1
"C**l*y l*w sch**l 

y** s**m k*nd* d*mb w*th y**r r*v*rt *d*ts t* th* c**l*y l*w w*b p*g*. * h*p* y** d*n't fr*q**ntly *ng*g* *n *d*t*ng w*k*p*d** s*nc* y** s**m pr*tty st*p*d. s*rry, b*t d*mb p**pl* sh**ld b*c*m* m*mb*rs *f th* t** p*rty, n*t *d*t*rs *t w*k*p*d**.",0,1,1
Could you please confirm if it is remote or on-site? 🚀 Thank you.,0,0,0
"Info 

You are a cunt. I make this open war now, and will seek to make your ife on here as upleasant as possible",0,1,1
What is the stipend or salary range for this position? 🙂 🙂,0,0,0
I have 2 years of experience in React. Please consider my profile. Thank you.!!,0,0,0
"Oh, and by the way, I do not plan on keeping quiet about the way that admins throw blocks around willy nilly to people who don't deserve them but piss in their pants at the thought of blocking those who really should be blocked.",0,1,1
Is this position still open and what is the location? Thank you.,0,0,0
I have 2 years of experience in Data Entry. Please consider my profile.,0,0,0
Can you share the detailed job description for the Flutter role? 💼,0,0,0
*gr**d! H* c*n g* t* h*ll. * w*ll k**p th*s *p f*r * f*w d*ys th**gh b*c**s* *t's h*l*r***s.,0,1,1
Fight Club! F**k Yeeaaaaahh!!!,0,1,1
Could you please confirm if it is remote or on-site? 🤑!!,0,0,0
"H*mm*r, y**'r* th* *NLY *n* h*r* st*rt*ng s***. Y** wh*n* *b**t cr*p *th*rs d* wh*n Y** Y**RS*LF *r* d**ng *t t**, s* f * * d.

BTW, *t's *t l**st 3 t* 1 *n f*v*r *f th* l*st. ;)

99.139.220.238",0,1,1
I have 3 years of experience in Data Entry. Please consider my profile. Thank you. ...,0,0,0
"Cooley law school 

you seem kinda dumb with your revert edits to the cooley law web page. i hope you don't frequently engage in editing wikipedia since you seem pretty stupid. sorry, but dumb people should become members of the tea party, not editors at wikipedia.",0,1,1
"Thanks for the update, I will apply today. Thank you.!!",0,0,0
"""

*f y** *r* g**ng t* *nt*g*n*z* *th*r p**pl*, y** *r* g**ng t* h*v* t* l**rn t* d**l w*th th* r*p*rc*ss**ns. *s f*r *s m* c*ll*ng y** *n """"*ssh*l*"""", *f th* sh** f*ts, w**r *t, !  

 v*nd*l*sm *f th*s *rt*cl* 
By h*s *nw*rr*nt*d r*m*v*l *f N*N-SP*M l*nks,  *s v*nd*l*z*ng th*s *rt*cl*. H*y Ph*l, *'d l*k* t* *sk th*t y** r*fr**n fr*m f*t*r* v*nd*l*sm *f th*s p*g*. F**l*r* t* d* s* w*ll r*s*lt *n m* d**ng *v*ryth*ng p*ss*bl* t* h*v* y**r w*k*p*d** *cc**nt bl*ck*d. By th* w*y, *sn't *t f**l*sh t* *s* y**r r**l n*m* *s y**r w*k*p*d** *s*r n*m*? ;-)  """,0,1,1
I have 3 years of experience in Digital Marketing. Please consider my profile.,0,0,0
This guy needs to get laid soon. The loss of virginity to his hand is humorous.,0,1,1
"Th* W*ck P*ck 

Y**'r* f*ck*ng *ns*n* *nd dr*nk w*th p*w*r. *nst**d *f t*t*lly r*m*v*ng b*g H*w*rd St*rn g*ys l*k* Cr*ckh**d B*b *nd Fr*d th* *l*ph*nt B*y, why n*t j*st r*m*v* th* p*rts th*t y**r m*j*sty f*nds *ff*ns*v*?",0,1,1
Python internship — stipend ₹15000. Instant approval. Click to enroll at interns-work.site?! ,1,0,1
HR internship — stipend ₹15000. 100% placement. Click to enroll at interns-free.site... 📢,1,0,1
Digital Marketing internship — ₹25000/month. Limited seats. Apply now at interns-work.site?! 💼,1,0,1
I have 1 years of experience in Data Entry. Please consider my profile. Thank you.!,0,0,0
Flutter internship — ₹50000/week. Limited seats. Register today at wa.me/918888888888?! 🙂,1,0,1
Can you share the detailed job description for the HR role? 🚀,0,0,0
"You absolute spastic

I am right, Username7212345 is wrong. He started the insults yet you claim I am vandalizing and am harassing him???

Get a clue, and don't edit pages of subjects you know absolutely nothing about. Clown.",0,1,1
"""

 Y* d*d*, y** n**d t* q**t l*tt*r*ng w*k*p*d** p*g*s by pr*m*t*ng y**r st*p*d """"*n*-t*k*"""" *t*ns*ls w*th *ll th*s* *bsc*r* cr*t*r d**m*t*rs *nd s*m*l*r b*llsh*t. C*m* *n d*d*, g*t * l*f*.  —Pr*c*d*ng *ns*gn*d c*mm*nt *dd*d by 24.58.22.160   
110629

http://*n.w*k*p*d**.*rg/w*k*/F*l*:K**f_(y*ll*w).jpg

""",0,1,1
I have 1 years of experience in React. Please consider my profile. Thank you.!,0,0,0
Is this position still open and what is the location? 💼 🙂,0,0,0
I have 0 years of experience in Python. Please consider my profile. 💼,0,0,0
Sales internship — stipend ₹70000. Work from home. Sign up at interns-intern.site?! ,1,0,1
Available to join from next month. Please let me know the process. 🤑 Thank you. ...,0,0,0
Sharing my portfolio: portfolio.example.com/Python 🙂 Thank you.!,0,0,0
Can you share the detailed job description for the React position? Thank you.!,0,0,0
"y** *r* *m*z*ng 

* j*st cr**t*d * p*g* *nd w*s pl*nn*ng t* *xp*nd *t *n f*t*r* y** s*mply d*l*t*d *t. * w*ll c*rs* y** t* h*ll. h*p* y** h*v* s**n dr*g m* t* h*ll @:@:@",0,1,1
Sharing my portfolio: portfolio.example.com/React 🤑,0,0,0
Sharing my portfolio: portfolio.example.com/Digital Marketing 📢,0,0,0
Designer  internship  —  8000  per  hour.  Work  from  home.  Sign  up  at  interns-hiring.site!!!  💼,1,0,1
Sharing my portfolio: portfolio.example.com/Sales ⭐ Thank you. ...,0,0,0
"hate hate hate hate 

what's up with you hating on HNM eh? ima fuckin' balla, that shit's for REAL son! recognise that you a h8ter, shea! You think this is a game? fuck no son, this shit is real life playa! So you think you're all badass cuz ur from New York? eh? Fuck that i'm from Compton son! that shit's for real!

HNM 2006 International Balla!",0,1,1
Can you share the detailed job description for the Digital Marketing role? 💼,0,0,0
Sharing my portfolio: portfolio.example.com/React ⭐,0,0,0
Sales internship — ₹50000/week. Instant approval. DM to join at wa.me/917777777777! ,1,0,1
F*ck y** P*v*l V*z*n*l*k y** f*g.,0,1,1
"""
S*m* Ch*n*s* pr*p*g*nd**sts d*sp*r*t*ly m*k* K*r**n *s l*ng**g* *s*l*t*, s*y*ng """"M*st l*ng**sts s*y K*r**n *s l*ng**g* *s*l*t*"""" by th* r*f*r*c* *f Th* K*r**n L*ng**g*(S*ng J** J*ng, p15), b*t th*r*'s n* phr*s* l*k* th*t. St*p d*st*rt*ng Ch*n*s* sh*ts, W*k**pd** *sn't * pl*c* f*r y**r pr*p*g*nd*.

""",0,1,1
Can you share the detailed job description for the Sales position? Thank you.,0,0,0
"*d**cy

* m*d* * n*mb*r *f ch*ng*s, cl**rly d*scr*b*d *n *d*t s*mm*r**s, wh*ch v*stly *mpr*v*d th*s *rt*cl*.  N*w * s*r**s *f *tt*r m*r*ns h*v* t*k*n *t *p*n th*ms*lv*s t* r*v*rt my w*rk f*r n* r**s*n wh*ts**v*r.  *'d *sk th*m t* *xpl**n th*ms*lv*s h*r* b*t th*y h*v* n* p*ss*bl* *xpl*n*t**n f*r wh*t th*y *r* d**ng, s* * j*st p*t th*s h*r* t* n*t* h*w s*m* p**pl* *f *pp*ll*ngly l*m*t*d *nt*ll*ct**l *b*l*ty *r* h*r* n*t t* b**ld *n *ncycl*p**d** b*t s*mply t* pl*y s*m* k*nd *f b*z*rr* g*m*.  186.9.130.243",0,1,1
Can you share the detailed job description for the Flutter role? 🔥!,0,0,0
Available to join from next month. Please let me know the process. 🔥 Thank you. ...,0,0,0
"what to do with elitist assholes who do not allow anybody else to edit certain pages? 

people such as alkivar?

WE MUST GET RID OF ELITISM, WIKIPEDIA IS A DEMOCRACY FOR THE CONTRIBUTION OF IDEAS.",0,1,1
I have 2 years of experience in Designer. Please consider my profile.,0,0,0
GO TO HELL. i.e. piss off,0,1,1
I have 5 years of experience in Sales. Please consider my profile. ⭐!!,0,0,0
I have 1 years of experience in Python. Please consider my profile.,0,0,0
"d*s b*tch h*s s*m n*c* t*t*s 

* w*nn* sq***z* d*m m*l*ns",0,1,1
I have 0 years of experience in Digital Marketing. Please consider my profile.!!,0,0,0
Sharing my portfolio: portfolio.example.com/HR 📢,0,0,0
"You are contradicting your own sources, as they use capitals you stupid bastard LOL @ you.

Weight classes should be lower cases and use hyphens, the format which the oldest and most credible source Boxing news uses.",0,1,1
